text,label
"Go see it twice if you want, Its worth it!! ! It was a good risk. Good story, good flow, good actors!!!",1
"Simply for being a movie, not because you dislike the genre, this IS a good movie. It has its problems ( what movies don't ) but still, it's enjoyable. The next complaint, DiCaprio and Winslet are terrible actors. Titanic has to be one of my all - time favorite movies.",1
They trusted each other. Titanic is a classic. When the movie came out people flocked to the theaters. Titanic is a great film down to it's very core.,1
Highly recommended.,1
My heart won't go on from this one. No exceptions. He sees a story and adds a strange quality to the film. For me personally this film goes down in my top four of all time. But Titanic is so much different to his other strokes of brilliance. The music has become iconic and legendary.,1
"Was it worth the hype? Was that Leonardo's real nose? 101 - year - old Rose Dawson Calvert learns of the drawing, and contacts Lovett to inform him she is the woman in the drawing. Unsuccessful, they instead discover a drawing of a young woman reclining nude, wearing the Heart of Ocean, dated the day the Titanic sank. OK, I know that's silly to say, but I did re - watch the film. 99 and figured that it was a good price and to see what I thought about the movie now.",1
One for ages.,1
"She gets to telling her memory of the one and only voyage of the Titanic. Kate Winslett is wonderful as Rose, an aristocratic young lady betrothed by Cal ( Billy Zane ). The two fall in love and the audience sees the sinking of the Titanic primarily through their eyes.",1
"< br / > < br / > Personally, I LOVE this film. The critics thought this movie would sink BIG time! ha! PEOPLE make the film a huge success. With Titanic, everyone was in awe.",1
"It was so great, "" she said. "" Then - the details. I never watched it in the theatre. Then it finally appeared on Pay TV. "" I loved it! Nonsense, "" I thought. First - the directing.",1
It is the most amazing love story ever attempted. I will gladly side with the majority this time around. The rest of us who deeply love this movie don't care what you think. How lame is that?,1
"Leo is one of the fine actors of his generation. I was utterly transfixed. Kate Winslet was so strong in this film. However, none of this is so distracting that it ruins the film. < br / > < br / > This film is one memorable scene after another. How anyone can say effects were bad is beyond me. Titanic leaving port in Southampton. I cried again.... in all the same places. Rose and Jack at the bow, "" flying "". "" Iceberg, right ahead! """,1
"I am not a parent, neither am I a male. Because it portrays values that are important in life. He should be offered more serious roles.",1
But Morphe It just may be haunted. A crucial problem occurs at the beginning of the film. The tracking and the cuts need to be slow.,1
"Yes it touched my heart. Warning, get the Kleenex ready. Daniell Steel's Daddy, what a refreshing story. Movie's. How disappointing to have it end.",1
"A must see for those who care about their families. One man, Daddy, has the maturity and fortitude to sustain the family in the face of adversity.",1
"< br / > < br / > Boy, was I wrong! Steamy ""? It's 1968. Anyone looking for real teens here is expecting too much. I was prepared for disappointment.",1
"Fine acting and directing. A beautiful piece of work!!! Excellent!!! This is a film.., not porn. A romantic.",1
The story is very touching and I would recommend it to anyone. This is a movie I will show to my children.,1
lol. She was such a great actor for being so little. < br / > < br / > The little girl in the movie was absolutely adorble.,1
"Even after he reluctantly takes her back, he's not too upset when she's kidnapped. Wang so thoroughly accepts his station as a celebrated artist with low societal status, though, that I did, too. < br / > < br / > The two lead performances are believable and beguiling in their societal context. What held my attention in The King of Masks was the grimness of the setting : small - town China in the 1930's.",1
The acting is inspired. They were not conventional in real.,1
Watch it 9 / 10. Very impressive. It just keeps changing its mood like its protagonist changes his face. Actors are brilliant. The whole film is in loops. 'Kolya'was just OK and about'English patient'lesser said the better.,1
< br / > < br / > Loved the music.,1
Wow.,1
Casting is great. Images are memorable.,1
"Soon, Wang discovers a fact about Doggie that threatens rare and dying art. The story is absorbing.",1
"< br / > < br / > Maybe I'm reading too much into this film ; but I don't think so! Even when a group of soldiers refer to their imminent departure for a theatre of war, this could still be any time in the past 150 years. < br / > < br / > But don't get me started on that...",1
"King of Masks ( Bian Lian in China ) is a shockingly beautiful and profoundly touching film. < br / > < br / > The film was so astonishingly good, the acting was amazing, and the issues were so weighty and well - addressed. Wang Bianlian's story goes on from there.",1
This movie was excellent.,1
< br / > < br / > A welcome alternative to unsatisfying summer action movies.,1
"But none of these, so to speak, has really captured the spirit of his novel. If you can find this series, give it a look. Heinlein's political views are merely excised, as opposed to the film, where they are reversed. While events happen differently than in the book, the feel of the book's plot is present. < br / > < br / > Overall, I enjoyed this series because I wanted to see a vision closer to that of Heinlein. And I think they did pretty well with this. ), but it's far superior to the film.",1
"Thousands of years of heritage boil down into a teacup of drama, and few will leave this DVD behind with a dry eye. Highly recommended : - ) 9 / 10 stars.",1
< br / > < br / > Solidly acted by the principals.,1
"Fans of Farewell My Concubine should look carefully at Master Liang's portrayal of a male playing female role in Chinese Opera. < br / > < br / > In this story we follow the later years of an famous local street performer dubbed the King of Masks for his mastery of Sichuan Change Art. All is well as he joyfully prepares to pass down his art. Farewell, my Concubine, The Emperor and the Assassin and this movie are perfect examples. But the son eventually is found out to be a girl. Master Wang is sold a son by a slave trader.",1
dvdbeaver.,1
"Kudos all around. "" Masks "" is a moving film that works on many levels.",1
"Highly recommended. It's a tale that could have taken place anywhere really, given the right circumstances. What a shame. Despite the times and the influences, the man is kind and good. It was weak, cliche and about as subtle as aledgehammer. The aging entertainer finds / buys a male child to pass his art to.",1
The faces of the actors are marvelous to see. The story is simple.,1
"It might sound like your usual sci - fi - series, but it's not! OK, let's get this clear. A round device that creates a wormhole. I find that great.",1
< br / > < br / > The director used this film to criticize the problem of re - embracing tradition by contemporary China and this is the deeper meaning behind movie.,1
"As a result, the film evokes strong empathy for, and feelings about, the characters. < br / > < br / > The story is fun, emotional, and complex. There is also humour, sometimes quite subtle, at appropriate points.",1
"The rest of the story is how the two manage after that. Until it comes out on widescreen, rent it. This deserves a lot better treatment.",1
It may just change you forever once you have seen it. You truly see depths and heigths of human existence in this film.,1
< br / > < br / > Cheers. 5 ) at the 3rd Annual Roger Ebert Overlooked Film Festival.,1
One of my favorite guilty pleasures. In color too!,1
"... or type on a computer keyboard, they'd probably give this eponymous film a rating of "" 10. """,1
Atlantis is still going strong on its 4th seasons. 10 / 10,1
"Her shape and way she moves is distinct from Taylor's. All the supporting players round it out, and I do wonder who trained all those elephants. < br / > < br / > Speaking of the stone - Buddha sequence, you really can discern that it's Vivien Leigh in the long shots.",1
"Dana Andrews - - a favorite in "" Laura "" and "" The Best Year of Our Lives "" - - is wasted as Elizabeth's frustrated admirer. The real star is the bungalow, one of most beautiful interior sets in movie history.",1
This is the nexus of the film : what will animals do to get water ; what will humans do to get power or love? To miss this point is to essentially miss the point of the whole center of the film : the hubris of man.,1
I have never forgotten it. My parents took me to this movie when I was nine years old.,1
"Most, if not all, of these cops are borderline (? ) The soundtrack of the English version is also very good. psychopaths and neurotics, giving new meaning to the phrase "" loose cannons "". Highly recommended.",1
Buaku rules. The subtleties are truly out of this world and the characterization is beyond brilliant. I do have some complaints though.,1
"Seeing as how the tank cops often destroy half the city while chasing the bad guys and use extreme violence to capture them, they're not very well liked by the people. Oh the insanity! the Earth is now poison gas wasteland of pollution and violence.",1
< br / > < br / > Stargate SG - 1 does borrow and steal ideas briskly. Or couch for that matter either. Stick with it and you'll see what I'm talking about. Fact : Stargate SG - 1 is a cheesy sci - fi TV series. < br / > < br / > There's no escaping facts.,1
"Scott Bartlett's'OffOn'is nine minutes of pure craziness. In a sense, the film represents the merging of humanity into his tools, his machinery, his technology. < br / > < br / > There appears to be some confusion about the film's release date. Either way, the visuals are distinctly ahead of their time, occasionally reminiscent of a 1980s music video, and some brisk techno music wouldn't have gone amiss, either!",1
It amazed me. That is either never shown or is simply a lie as they appear to be taking it easy most of time. This was'nt even what the cover label on the tape mentioned. It shocked me.,1
A must - see movie for anyone who likes anime.,1
Kay Kyser's mysteries would be a good example. Hope it is not lost Don't know if that was true.,1
They had to be that good to play that demented.,1
You cannot not be impressed by this movie. He is also the'guru'of Om Puri and helps him whenever he gets into trouble. The dialogues by Vijay Tendulkar is also great.,1
"My God what a natural expressions she carried!!! Directed by Govind Nihalani, this is definite cop film of Indian cinema. A man forced to join a career of a cop by his cop father.",1
It was one of the successful movies in the year in which it was released. Each one played their part par excellence. He played as an inspector - turned - alcoholic character.,1
"< br / > < br / > The film tells the Real - life Scenario of Mumbai Police of the 70s. His father is a harsh Police Constable. At many scenes, the film has Hair - raising moments. Those aspects are dealt brilliantly. Anand himself suffers from his father's ideologies & incidences of his father's Atrocities on his mother. Finally he gets suspended. This leads to frustrations, as he cannot achieve the desired Job - satisfaction. Ardh Satya "" is one of the finest film ever made in Indian Cinema. < br / > < br / > The Practical approach of Script is a major Punch.",1
"An absolute classic! The direction is flawless, the acting is just superb. The most definitive movie on Mumbai Police. ! This movie has stood the test of times. Words fall short for this great work.",1
This is a very good and a classic film. This was Sadashiv Amrapurkars acting debut.,1
I love this show! Its also interesting how each character is practically the opposite of the other. There are so many theories in this show about the universe i could start a religion. < br / > < br / > I say though that it turned out just fine. Maybe even better. show in the history of film / TV.,1
"< br / > < br / > The film tries mighty hard to do a one - up on the poem. "". Is the needle on the center a half - truth? "" Any story comprises a premise, characters and conflict.",1
Expect a documentary made after Wood's own heart.,1
Still it's of interest if you're a Wood fan. Do we really need a docu on a very mediocre film maker? It is interesting ( somewhat ) but was this really needed?,1
"Not being a swooning Ed Wood Jr. fan, I prefer to appreciate his "" boundless enthusiasm "" and acknowledge his shortcomings. His movies are fun, but his personal story is one racked with pain. < br / > < br / > Fans will be excited to hear personal testimony regarding Ed Wood controversies, and new comers will be amazed that this man was real. The set designer uses a sense of humor and also a great deal of insight when matching each cast member with their background. We get insight into Ed's personal and professional life : from his romances, to his drinking, to his sexuality, to his friends, to his enemies, and even to his film making.",1
Best watched at 3 am while wearing an angora sweater.,1
A great film!,1
"The story of a drifter, his sheep ranch boss, and the boss's daughter is not for all tastes, but it's still very intriguing. The cast also contains Bruno Lawrence, who is probably best remembered by American audiences from the film "" Smash Palace "". < br / > < br / > Sharply acted, with unforgettably shattering performances from all of its leads.",1
"Never before seen such a sick and twisted thing. I really like Miikes movies about Yakuza, this one I saw about 2 years ago and it really fu * * ed my head. ! The Story is good and the actors do their thing very well.",1
"And this isn't that nice cool, clean violence so beloved of US cinema - this stuff is nasty, painful and HURTS! Anyone new to the incredibly prolific Takashi Miike's work might want to think twice about making this startling film their first experience of this truly maverick director.",1
He is just hilarious! ! Daniel's starting to catch up on him to!,1
"Tatsuhito is a Japanese born in China, later moved back into Japan, and alienated for it. And Tatsuhito himself is a similarly tragic figure when he's forced to contend with his lack of ability to control his brother.",1
"If thats not your cup of tea, proceed with caution. There are also semi - graphic depictions of gay sex. < br / > < br / > 7 or 8 out of 10.",1
Another problem is that there seem to be just too many only half explained twists and coincidences. One of the problems is the cultural / language one.,1
< br / > < br / > Should you see this film? YES It is fantastic and essential viewing for fans of Asian cinema. Why?,1
"Shinjuku Triad Society, albeit from perfect, is a fiercely compelling film for what it tries to depict in its uber - conventional realm.",1
"The kid brother is a lawyer, and the triad gang is becoming increasingly in need of one, as the movie progresses. The movie takes place in a very harsh environment, and is therefore pretty violent and tough. If you've only seen Miikes far - out movies ( Ichi the killer, Fudoh etc. )",1
"I don't want to give away too much. < br / > < br / > I cannot sing Shinjuku's praises enough. But, like all clichés, it is based on the truth. Shinjuku is however, one of Miike's most perfectly formed films. ( Only a Miike film could let you get away with a sentence like that. )",1
"Nevertheless, the point is this a fine start to a great show. Keep watching, first season is a blast! ! This was the beginning of it all!",1
"I hope we see the Friends reunite! The acting in this episode isn't great because the cast cannot identify and arnt really believable in their new characters ( apart from Kudrow and Perry - who shine ). < br / > < br / > The Episode is better than most people give credit for, like any new sitcom the first episode isn't always fantastic. he cannot speak normally! but he became one of the funniest characters in later seasons, but he isn't confident.",1
"Because that's where "" Friends "" is based : on quotes. And that's how the greatest comedy of TV started! ENJOY FRIENDS!",1
"This, in turn means even more on - world episodes, which is perfectly understandable. Stargate SG - 1 is a spin off of sorts from the 1994 movie "" Stargate. "" I am so glad that they decided to expand on the subject. But still, top notch science fiction! Some episodes are on - world, meaning that they don't go through the Stargate once in the episode and rather deal with pressing issues on Earth. < br / > < br / > My rating : 8. Any Gouald who has a massive amount of power is often deemed as a "" System Lord. """,1
The pilot is extremely well done. It displays remarkable creativity on the writers part. < br / > < br / > Bravo.,1
Thanks for the assistance.,1
"< br / > < br / > Ps : I just loooove Joey's and Chandler's haircuts in this first season! = ) But in reality, he was just deceiving her. < br / > < br / > Ross, for the other hand, discovered his wife is a lesbian and lost her for Susan, her partner.",1
Proper grammar and pronunciation are essential to a film. Why did it sound like the husband kept calling her Appy? It ruined a great episode and so I can only give it a 6.,1
"Abby's life is saved, just.",1
Corbin Bernsen also chews up scenery playing a not - so - good - guy who gets his just desserts. < br / > < br / > End of Spoiler.,1
"I think he enjoys to watch women been burn, torture, mutilated and I don't know.",1
Cliff walks away from the wreck unharmed but his wife Abby is fully burned and needs to be kept alive artificially. It's violent and gory with a sick & twisted sense of humor and loads of sleaze sequences.,1
"Well its about time. In "" Right To Die "" we are treated to the story of Cliff and Abbey. At the start of the episode the couple are having a conversation.",1
"Then there is a bit later where some images do remind me of "" Hellraiser 2 "". A man and his wife get in a horrible car accident. Great acting, great plot, great dialogue, great suspense.",1
"In ninth season a new villain emerges, the Ori. Col. Jack O'Neill ( Anderson ), Dr. Daniel Jackson ( Shanks ), Capt. Stargate SG - 1 follows and expands upon the Egyptian mythologies presented in Stargate. For millennia, the Goa'uld harvested humanity, heavily influencing and spreading human cultures. Throughout the first eight seasons, the Goa'uld are the primary antagonists.",1
"If anything, the ramped - up quotient of sex and gore must have Bill Gaines cackling with glee in his mausoleum somewhere. In the case of RIGHT TO DIE, he takes the latter approach, and it definitely works. Fans of the HBO series "" Tales From the Crypt "" are going to love this MOH episode.",1
"< br / > < br / > Really good effort. I don't know how he wrangled it, but we've got some real talent in this episode!",1
"Do NOT watch whilst eating pudding. Some parts are very reminiscant of "" Hellraiser "", but come off as tribute rather than imitation. I liked this one a lot. This piece brings it and doesn't appologize.",1
"What more could you ask for, you might ask? His airbag worked, her's didn't. Excellent episode, this is one I'm buying for sure.",1
"But the fun is in the journey. < br / > < br / > Yes, it's predictable, and yes, it's a cliché romantic comedy.",1
"I know... sounds kooky... but it is. He was in Rounders, too. The rest of the cast is fun.",1
"Also it was nice to watch a film and not find anything offensive in it. It's a postcard of NY. It's a simple hook, but it works.",1
Thanks! Great love story for the soul! This was a great movie. He was talking to Charlie and Annna in the church as they were leaving? < br / > < br / > Don't EVER GET COMPLACENT AND TAKE TRUE LOVE FOR GRANTED! IT HAS BEEN THE HARDEST LESSON OF MY LIFE.,1
"I'd never run across this flick in the 8 years since it was made. < br / > < br / > Checking some other comments, I etc., are filmed in Vancouver, Ottawa, Toronto or some other Canadian locale. Most on this channel, whether "" set "" there, in rural Iowa, Oregon, Virginia, L. A. And, while the two leads have done enough to be known to most, they were completely unknown to me.",1
"Not anything heavy, but it made me smile.",1
"SG1 also excels in humour, from O'Neill's wisecracks to episodes that are just wacky and odd! Christopher Judge is excellent as the aloof Teal'c, who is able to depict the character's emotions with subtlety. < br / > < br / > The top - notch cast have much to be congratulated for in bringing this show to life.",1
"To be entertained. The two of them seemed to really like eacb other in this film. As for Michael Vartan, I'm sure the women love him. It is no more unrealistic than any of dramas that are screened every hour on the tube. I think you'll like it.",1
My teenagers liked it too. It never did.,1
"Finally found it yesterday 2 / 13 / 02 on Lifetime Movie Channel. < br / > < br / > God Bless her, her family and future endeavors.",1
Fresher. Well acted. Very funny film.,1
"However, i enjoyed this movie. If you are expecting to see a great romance, this is not it.",1
"I just can't understand the negative comments about this film. and Vartan holds his own. is as magnetic and alluring as ever ( who says the golden age of cinema is dead? ) If you are already happy, then you will be euphoric.",1
Thanks Fox for producing it. Why not! This great movie has failed to register a higher rating than 5!,1
"If you like Johnny Cash, this film is quite enjoyable.",1
< br / > < br / > I'd love to buy CD. The actor who played Jesus was miscast. 3.,1
Besides I am a Johnny Cash fan and it was brave venture. The Gospel road was one of them.,1
Season # 9 should be a thrill in itself.,1
She had amazing comedic timing.,1
"Lake Bell is excellent, too, and this is the first time I have seen her. It's too bad. Ah, what a little talent and a lot of caring can do for a movie. I took a flyer in renting this movie but I gotta say, it was very, very good. Some of us save our praise for the truly worthy, however. Never before has a movie made L. A. look so good.",1
"Ah, I loved this movie. 2 in rating. It was awesome.",1
< br / > < br / > Jason Bigg's character was the best though. < br / > < br / > Good job in writing.,1
This is a great film.,1
I think that not exactly but who cares? 5.,1
Sadly the actual film wasn't as good.,1
"< br / > < br / > overall it was actually better then i expected but not by much. but it was enough to tell the whole story, build some character development and have a decent happy ending. a typical romantic comedy with its moments i guess. the movie was quite short though ( around 85 min. )",1
They work together very well. The characters are all funny.,1
"8? I don't see how this movie was bad. There were a few cliché's, but I found most stuff fresh. It's rating is just a bit too low.",1
""". "", meaning "" Don't gossip!",1
"When Snafu starts a rumour about a bombing, it escalates into an eventual rumour that America has lost the war. It stands up as one of the best of Private Snafu shorts.",1
"The setting is an Army camp. The Winged baloney, at that.",1
"A good way to lose a war is demoralize the enemy. You can start panics and all kinds of disasters if you spread enough rumors and enough people believe them. Amazing. Amazing how some Americans still haven't learned. < br / > < br / > Nothing hilarious here, but it wasn't meant to be.",1
What can we ask more of a film? A surprise emotional ending.,1
"Egon IS'the'dull intellectual, while Axel IS his exact opposite. < br / > < br / > Despite all this, the film was a pleasant surprise, being much better than the book.",1
"< br / > < br / > Minor spoilers herein. Egon in the meanwhile goes to college and settles with a woman. < br / > < br / > The movie is chronological in a way. ' Every time we see them as kids it explains something that happens when they are adults. Like the beginning, the ending is terrific. Around this time he sometimes meets Axel but does not really want anything to do with him.",1
What can we ask more of a film? A surprise emotional ending.,1
Struggling to the end when all hope is lost.,1
"Faster this changes better for "" Bollywood "". All said and done this is one good Movie. This is as authentic scene you can get in rural India. There are very few actors who can convey the anger and pathos like Nana Patekar ( Narasimhan ).",1
Shakti is a film about a mother's love and endurance. ) Don't miss it. and it is just plain smoking hot!,1
a must watch. nana patekar. although other movies are not far behind.,1
"It could've been directed better, and edited.",1
"Fortunately, they get shot dead just in time before they can further harm him. A story about a woman's fight against harsh injustice. Their family is complete when Nandini has a boy, Raja ( Master Jai Gidwani ). The filthy sweaty bus combined with the uncertain terrain makes it a never - ending drive. And that's when the problems start. There she meets Shekhar ( Sanjay Kapoor ), falls in love with him and they soon marry.",1
"This picture has everything any movie could ever have. It's all in there, adding up to a myth. < br / > < br / > The movie is not without its share of realism. Yet he makes up for it with a spirited and truly unexpected performance. The rest of the story takes place in India, where the couple find themselves in the midst of a plot of fratricidal violence. Nana Patekar dominates every scene he's in with a scary but nuanced character.",1
"The power of a warlord, and the power of a mother. Then things go terribly wrong.",1
"< br / > < br / > All in all, a nice watch. But you cant get a Sholay every week. In fact, she has performed much better that when I last saw her.",1
"When she wants to leave, Narasimha refuses to let her take Raja back to India. < br / > < br / > The film's biggest strength is the performances. Nandini starts nagging Shekhar to return home, but he is soon killed by his father's enemies. Portrayed realistically throughout, film flows well and is an interesting and fairly entertaining watch.",1
"Nana Patekar was excellent as her father - in - law. Sanjay Kapoor was all right, but he didn't have much to do. Without them, this movie would not have an impact. Shahrukh Khan was wasted in his bad boyish type role. The movie was disturbing at moments. The Ishq Kamina song was very out of place. And boy Aish is mad hot.",1
Having an intelligent interesting script doesn t hurt either.,1
"Karisma Kapoor is excellent as an Indian woman in Canada who marries a friend ( Sanjay Kapoor ), has a child, and then visits his family in India only to find they are terrorist warlords. His throw - away comic - book dialog and the silliness of his fight scenes detract from the film's primary gripping drama. The directorial style of writer / director Krishna Wamsi is sloppy, rampant with rough transitions and abrupt cuts, although his camera movement is good. Uneven Bollywood drama.",1
"What is contained on this disk is a first rate show by a first rate band. Try the concert out, it really is amazing.",1
< br / > < br / > The Original Drum and Bass. This review is dedicated to the late Keith Moon and John Entwistle. The point being that whoever were there it was The Who that the majority had come to see. This show was one year after the Great Hippie Fest of the 1960's ; Woodstock.,1
Oh well.,1
"It's what made the WALKING TALL Trilogy work so well, and that same magic is here in FINAL JUSTICE. Joe Don Baker is one of a handful of actors who is often better than his material, and almost always under appreciated. I suppose if they remake this with The Rock, a whole new audience will come to love it as much as I do.",1
< br / > < br / > Go watch this!,1
"His great vision and creativity really helped this film. Also performing well was young actress Rebecca Lusterio. I certainly won't be raving about the story of this film. I think that the fact that this film was in her local dialect really helped her. She did a great job portraying Bikay, the younger sister of Duroy.",1
Downside : the corny and stilted acting of the American antagonist.,1
"As a kid, I loved this game. This is especially infuriating with the Level 5 boss. Beating up all the bad guys and the end - of - level boss is much fun. This leads to the'bad ending'in which you become the the boss of the syndicate. Then Streets of Rage 2 came out.",1
"And sometimes not even then. Originally, the series starred Richard Dean Anderson as Colonel Jack O'Neill ( two "" l "" s! He finally left "" SG - 1 "" in March 2005 in order to spend more time with his then six - year - old daughter. < br / > < br / > As with all long - running series, they were numerous cast changes.",1
Would you expect perfection in hell? I hope for a sequel very soon. No pun intended.,1
< br / > < br / > Then she seeks revenge... and the rest you better see it from the movie.,1
Like Titan A. E. meet's the live action version of Punisher. I thought the story really pulled me in and it was a very cool movie.,1
If the movies got anymore awesome. And I am female. I would have her babies. It was awesome.,1
< br / > < br / > Character development was fine. Why everyone else hates that is beyond me.,1
Absolutely FANTASTIC!,1
Cinema imitates life & visa versa. Come on! It's good for Americans to stretch a little.,1
All these incidents cause other events that... well you get the picture? Fate? < Stranger things have happened. < br / > < br / > So what's a happenstance? But then this is the magic world of cinema. Perhaps it's an event that is the culmination of a series of random happenings.,1
Because it runs on an amazing premise. And why? < br / > < br / > - From the 5th to the 7th there was increasingly more episodes focusing on fighting the Goaul'd and preventing attacks on Earth.,1
"< br / > < br / > The DVD jacket shows just Audrey Tautou. The pace is brisk, the acting fine and the conclusion isn't bad at all.",1
"Stanley Kramer did it with A Mad, Mad, Mad, Mad World in 1963, a comedy of almost epic proportions. This earlier offering exceeds the others in both ways : more characters and more complexity. This occurs in the first few minutes of the film.",1
I want the CD! I loved it - it's a great love story.,1
"The talented young cast makes a valuable contribution to the success of the film, which is as light as butterfly wings. < br / > < br / > Audrey Tautou is wonderful as Irene.",1
"). The real translation,'The Beating of the Butterfly's Wings ', is oddly not used as the translated title. It is at the same time a very brave ending.",1
"The ending to this movie is top notch. In fact, as Irene, her rudeness to a bum asking for change caught me off guard at first. Yes, it's true, there is a big gap after the first scene where she isn't seen at all for maybe 45 min, but I didn't even miss her because I was having so much fun with the other characters.",1
Each story is a facet of the jewel that is this film.,1
"The acting is so bad it's hard to believe. Sexual tension between the sisters. A little subtle masochism. We had Blackboard Jungle, On the Waterfront and so on. He was right. It was shot in and around LA mostly at night and probably without permits. Hereditary insanity - if there is such a thing. I don't. The results are predictable. One or two of the actors sound vaguely familiar.",1
"Whew! All three siblings ( only one of whom is really bad ) are great beauties but it's Kathleen Hughes'cartoon villainy that stands out. Teenage sister Vicki is quite a piece of work as well, reminiscent of Carmen Sternwood in THE BIG SLEEP.",1
"I truly don't know where it was shown. < br / > < br / > The movie is not bad. - - bare - chested. The women are scantily dressed. Boy, are they bad, too! He had something of a career.",1
The other prominent role here is that of Irish actor Milo O'Shea playing a nice Jewish doctor. Kaminsky is mostly bedridden. He's reduced to applying for welfare. It's one interesting twist on the themes from It's A Wonderful Life.,1
"Mostel is likewise great as an anguished man with his dying wife Fanny. He learns too late how empty his hustling, materialistic life was without love.",1
A disgrace. 3??? The movie is not perfect. < br / > < br / > 5. Its true rating should be an 8 or a 9.,1
!,1
!,1
crackpot excess and inanity. The yeti gets recaptured and flown to Toronto to be showed off to a gawking audience.,1
"< br / > < br / > "" Yeti "" never stoops as low as say, "" A. P. E. "" does.",1
YETI deserves the 8 star rating because it is the one of the greatest bad movies ever made. ). If you are a fan of classic cinema crap - seek this baby out.,1
Stargate is the best show ever. I love the connection between the characters.,1
"< br / > < br / > Vote 7 and half out of 10. Also the music is pretty cool, its very YETI like.",1
