text,label
"A Tale of Two Sisters "" is a terrific movie - adventure and a definite must see for Asian film fanatics. Several sequences ( like the dinner with relatives or the nightly appearance in the girls'room ) are pretty much ultimate in eeriness. It's also a film that requires repeated viewing, even though no one will never really "" get it "" for a full 100 %. Well, this blunt opinion doesn't go for the South Korean gem "" A Tale of Two Sisters "". This is a stylish and utterly complex psychological terror - tale that REALLY gets under your skin!",1
"There are only four main characters, but the intrigue surrounding them is intense. The Guilt. The best thing is to just watch this movie without knowing anything about it.",1
Hehehe.,1
"My rating : 10 out of 10. The plot is slightly confusing, but some scenes are wonderful eerie. "" Watch this masterpiece as soon as possible.",1
"Viewing on a good screen and with a good 5. Dubbing rarely works and simply would not do here. The ending will have you wanting to watch it again, if you can cope.",1
"It is a real gem, worthy of anyone's collection. < br / > < br / > I truly love this film. ' I will certainly be looking into their other films. These two girls were magical on screen.",1
Ive had real life experiance with a boy like'Radio '.,1
8 / 10 Not many. You won't be disappointed. A lesson we all need to me reminded of. And bring your Kleenex.,1
< br / > < br / > Yes the movie tugs at the heartstrings. SO WHAT! His review is callous and totally uncalled for! He was teaching us.,1
A worthwhile moodpiece.,1
""".",1
< br / > < br / > It was 1976.,1
Radio had a great mix of comedy and drama.,1
I know people like these. I loved it. you won't find it in this movie.,1
"RAdio. """,1
Gooding flawless. Radio is an inspiration. Ed Harris was his usual brilliance. This movie is a real life fairy tale and not to be missed.,1
"Just a lot of nudity and silly dialog. ""... "" I can see you better naked!",1
"< br / > < br / > Cuba Gooding, Jr. is excellent as Radio! It has a life lesson, specially showing us how a person can make a difference, even not being what we call'' normal''. Ed Harris is great as Harold Jones, but this actor IS great, so this is not anything new. One day, Cash decides to punish James, mocking him with other football players and even go so far as to tie him up.",1
"Debra Winger, only has a few scenes in the film. Michael Tollin puts a lot of ideas in the proper perspective for us. Cuba Gooding Jr. is also at his best portraying the mentally challenged young man. < br / > < br / > The supporting cast is excellent.",1
I think there was a lot of realism with the characters.,1
"Gooding does a nice job with the role, too. The story takes place in the mid 1970s in South Carolina.",1
"< br / > < br / > Debra Wing, we need more of you in pictures! Very well done to all. 7 out of 10.",1
"The next day, I went off to Blockbuster and bought the DVD. He let me borrow it and I watched it in my room. Corniness Warning. He's got his own collection. It was for Radio.",1
It deserves nothing less! I definitely give this movie a 10.,1
He WAS the film! !,1
First - class movie. Denmark.,1
Truth is something completely different. She did understand him. It was his way out. ! He choose it. And he did not die in vain.,1
Recommended!,1
"You're lucky if you know where you're at most of the time. Sure, "" war is hell "", but sometimes it can't be avoided. < br / > < br / > The verdict?",1
The marines let principles be damned. I sat riveted to the TV screen. Anne Heche was utterly convincing. Totally believable. But this movie brought fear to my heart.,1
I give the movie a 9 out of 10.,1
Absolutely fantastic suspense came out of that scene. It very excellent none the less. 8 out of 10.,1
< br / > < br / > I rated this movie 8 out of 10.,1
"Some people say the pace of this film is a little slow, but how is this different from any other Hitchcock movie?",1
Yes Doris Day. It elevated the film to another level. And the assassin was truly frightening.,1
4!,1
"The film has a lot going for it. Is this supposed to be erotic or believable in any way? They sure kept their attraction to each other from showing on screen. While the footage rolls, Al and Annie start making out. Ridiculous.",1
"It's Hitchcock - light, but recommended.",1
Stewart is a doctor and Day is a world famous singer. Hitchcock had originally made this film in 1934.,1
).,1
"I prefer it over "" Vertigo "" and "" Rear Window. """,1
Sorry.,1
< br / > < br / > My Score : 8 / 10.,1
You'll see what I mean. I loved little bit of comedy at the end that Alfred added.,1
A fine film.,1
A worthwhile moodpiece.,1
It isn ' The scene ends with Stewart rushing out the door. The kid gets kidnapped to keep his parents quiet.,1
"Neither film is a big deal, but both are easy to enjoy.",1
James Stewart is marvelous.,1
"Rating : better than average, Hitchcock'enthusiastic no doubt will enjoy it. The story was ferociously reviewed for its double characters but today is considered a classic movie and fairly entertaining. In a bus they know a sympathetic French person ( Daniel Gelin, in the old version Pierre Fresnay ). Then the child is abducted to ensure their silence and McKenna gets help to Morocco's Inspector Buchanan ( Ralph Truman ).",1
"Luckily, there is a creepy assassin in the form of Reggie Nalder.",1
This movie is very good. He is killed at the marketplace after finding out the information he sought. It is hard to find a problem about it.,1
"By contrast, all of Stewart's masculine activity is counterprod < br / > < br / > After their son has been kidnapped, Stewart insists on doping her before giving her the news. This seems to be a mutual decision, and she doesn't appear to be unhappy. She sings!",1
I thought there was nothing fake about her performance.,1
His wife is the lovely Doris Day at her best.,1
Gail Osborne is new in town. But the Goodtimes version is pretty crappy.,1
"While there, they meet a French man on the bus and another middle - aged couple in a restaurant. That being said, this remake, although definitely better, still isn't among Hitchcock's best work. < br / > < br / > The original version of this story was lent excellent support by the fantastic Peter Lorre.",1
Stewart and Day play off each other beautifully in that scene. Their child is snatched in order to insure their silence. The original film was shot inside a studio.,1
"They feature great animation and taut, fast - moving plots.",1
"Just great. < br / > < br / > Fast, exciting, non - stop action. Good thing Superman is on the way!",1
"Some good 70s scenes for 70s fans. You never know who it is going to be "". )",1
org.,1
"Masked gangsters in their super - powered ( for 1942 ) car take off after the train, determined to get that gold.",1
I was not disappointed.,1
"Benedict Cumberbatch was excellent, as was the rest of the cast.",1
< br / > < br / > This is no fanciful Pirates of the Caribbean. The richness of its text and the unique quality of its filming are high points. The universality of basic human condition lies at its center.,1
"It's not a movie, but an experience!",1
!,1
It's a competent chiller with a still relevant social message. Nice little film.,1
He'd go around solving crimes and the lot. Was it real or maybe dream?,1
It's a target.,1
Tien is particularly good as the baddest of the bad. Tan as lead is nothing less than magnificent.,1
Hand of Death is not Jackie and Sammo's usual kung fu comedy.,1
"This movie is an evolutionary piece - from Terminator to Robocop. < br / > < br / > Pam Grier stars in this film as an hired killer - commando, a cheap role of the likes she was doing so much of during the 80's. < br / > < br / > Stan Winston did the SPFX!",1
fun film! this film always kept me interested.,1
"WESTERN UNION qualified on both requisites. Included in thismörgåsbord of titles is today's lucky subject, WESTERN UNION ( 20th Century - Fox, 1941 ).",1
But who did it? If it comes on TV watch it.,1
"His forte was drama - - and I guess this movie is a drama of sorts - - just set in the old West. So, it's up to either Randolph Scott or Robert Young to save the day.",1
At very least this is damned good western! This is a sort of hidden gem.,1
"Shaw ends up helping Creighton on his way to civilization, then disappears.",1
I give it a double A +.,1
Western Union is solid western entertainment. They both provide some good comic relief. Later on he's hired by Western Union and works for Jagger.,1
The movie in no way resembles the novel. Something just resonates with them. That film is Northwest Passage.,1
"The Frank James movie equals "" Jesse James "". "" Ms. Gilmore had a short career in movies.",1
Randolph Scott gives another magnificent performance with a great cast.,1
"He was hanged in the 1870s. However, MacLane makes him a memorably evil, and totally vicious type. At least, that is how audiences would see it. But Lang is responsible for that, as well as other touches.",1
"Her presence here is merely cosmetic. He died in 1998 at the age of 91. He just looks plain silly going up against Barton McLane in a gunfight! It beggars belief! Western Union "" is something of a forgotten classic western!",1
"But it'entertaining enough for a repeat view. Well, maybe.",1
And it's held up quite well over the years.,1
"But it's plain to see that if humans left them alone, Nightbreed in turn not bother with them. < br / > < br / > Back in the old days, the folks who inhabit Midian would have been called Zombies, the undead. She tries in her own small way to be a bridge to humankind. < br / > < br / > Clive Barker's creatures are a pretty gruesome looking lot and are not particularly fond of humans.",1
"Ha! This was only Anne Bobby'third film, and she was good also. Nothing spectacular, but fair.",1
"7 out 10. And without that, nada.",1
The film'Nightbreed'is one of the best horror films I have ever seen.,1
I experienced Nightbreed for the first time on television a year ago and i was pleasantly surprised with the results. ).,1
"Boone however, goes into Midian and make the claim that he's one of the mutants there. Lori saves a mutant from the sun, and in return helps the others as well. Rating 3. But a mutant named Peloquin ( Oliver Parker ) sees Boone as meat!",1
Whenever I watch it I find something new. He ends up with a card stuck to his chest. It was very interesting. It simply isn't. I will give that this movie could have been better.,1
Two thumbs up Clive. This movie was made for Barker fans.,1
One is. I absolutely love this movie.,1
"While the monsters, are human and prey. It's a horror story alright. ).",1
"I was not let down. "" This IS Clive Barker at his finest.",1
what can I say.... after that they were kept in a safe!!! Highly recommended.,1
I enjoyed this film.,1
"The visual are good, and in some shots great. As good as Scheffer is, Cronenberg is even better.",1
There it is. I like the way Barker simply presents it. Always has. I love love love love it. His novels tend to wander a bit. And fantasy just isn't my bag. The way the mask talked to him and controlled him.,1
"But Boone isn't dead. It's odd for a horror film to be this well done. The bite causes him to live, and he goes off to Midian.",1
"< br / > < br / > Great supporting performances add to the fun. Craig Sheffer plays Boone, a young man who becomes suspected of being a serial killer. It's colorful and flamboyant entertainment and is a pleasure to take in. Barker and crew do a wonderful job at creating this whole other world with compelling characters. There'even a cool cameo by 50's and 60's sci - fi star John Agar.",1
"The make - up is awesome, the story is lovely.",1
About fantasy!,1
"And, not to forget, a nice music score. An amazing adaptation of a very interesting idea for a book.",1
"It also has the goriness that one expects from a piece by Barker. In this one, the monsters ( the night breed of the title ) are the "" good "" guys. Worth look!",1
"Is he making it up or are they real and calling to him? Nightbreed turns genre on it's head. His Pyschologist ( Chroneburg ) convinces him he's a murderer, a slayer of families.",1
"Summing that moral up is simple, even though it is not quite that simply displayed ; prejudice and the human tendency to hate the different. < br / > < br / > All in all, this is a great movie, provided that you don't expect it to be a standard horror movie. I'm not sure they are entirely to blame for their rickety appearance and lack of depth, though, seeing that these are common problems in converting literature to screenplay.",1
There was great acting in it too. This movie is one of my favorites.,1
This is a movie with lasting effect. This is a story of a long and awkward love.,1
The storyline of The Milkwoman is a simple one of unrequited love that despite the passing of decades still remains strong. The director handles this marvellously with a strong structure and visual style.,1
"There's no eye contact, save for cursory glances by chance, and little acknowledgement of each other's existence.",1
"Minako and Kaita were high school sweethearts who, courtesy of an ignominious event concerning their parents, separated ways since then. Such unhurried development may not suit viewers weaned on fast - paced narratives but for the rest, it's a heartfelt introspection that affects powerfully and emphatically.",1
The climactic sequence is also really forced.,1
"A classic in the real sense of the word. Moreover, this one has a Motown soundtrack.",1
You want a movie that'll take you places? Well this is a good pick.,1
"Their loss - this is a fine, fine film.",1
Watch it and see. Does he ever get his wish?,1
The hits just kept coming.,1
"But thanks to the efforts of a concerned teacher ( SNL's Garrett Morris ) they are released. Both of these boys have promising futures. Some funny, some sad, some romantic, some bizarre. The police pursue them and they are arrested. 'which aired on ABC from 1976 - 1979.",1
Highly recommended.,1
"It is a lot of fun as well!! Cooley High "" is one of my favorite movies EVER!!! ! Get the soundtrack, too.",1
I was 4 years old at the time and saw it at a drive - in theatre. I'm glad that I was around to witness some of the goings on of era.,1
"Boys 2 Men, however, named their hit record after this film. It's an embarrassing disgrace.",1
10 out of 10. P'TANG YANG KIPPERBANG EEHHH! This film has a certain type of brilliance that not many films possess.,1
"If you're part of that remaining 1 %, however, you're in for a really unique treat. It's all a matter of profiling and good marketing, I guess. Just he starts to believe in actual love, she strikes back with a vengeance.",1
"You may not know this film just yet, but trust me, once seen you'll never forget it!! !",1
"So, pseudo serious and sexually free.",1
"The music, by Stelvo Cipriani is gnarly too, perfectly suited to the images.",1
"< br / > < br / > The climax to Episode 1 Season 1 reappears in an expanded form. One chunk is lifted directly from Season 1, namely Bill and Eddie going to the Club pretending to be on'union business '. The film is by and large episodic. The thing is, can Bill and Eddie stay friends long enough to win it? That's the main part of the plot.",1
"There were 41 reviews, average 5 stars.",1
"There is much running down corridors, stairways, through doorways, into elevators etc. High marks for art design! It can be said it is she who resolves the complications of love, like Puck in a "" Mid - summer Night's Dream "". After four collisions it ceases to have any impact, if you'll excuse the pun. However a kiss or two soon makes him feel better.",1
She gives him also no love but only stability.,1
A classic French film. ).,1
be prepared to be confused.,1
At the centre is Vinz Cassell's portrayal of Max. He has presence and diversity in abundance.,1
?,1
A little cult!,1
"The theme from Peter Chase is sublime in its marriage to the ideal of the script. The plot from Gilles Mimouni is a whirlwind of deliberate deception and fatally crossed wires. Only the French are capable of such tantalisation. To give away plot details or character specifics would not be fair. Hollywood would have ruined this with a happy ending. As Lucien, Jean - Phillippe Ecoffey is strong and emotional. Even his clever denouement has you guessing. For me this is simply a haunting, elusive riddle that weaves a fascinating web.",1
It also deserves some deeper thinking : how much is real in a game of relationship?,1
!,1
I will doubtless see it many more times. The film is ultimately'made'by Romane Bohringer. This is one of the most brilliant French films ever made.,1
The ending lends a cynical touch. Thus he tries to find Lisa. There are many layers to this movie.,1
"< br / > < br / > Ah, the story! Huge search here! ), devil (? ) A lot of things can happen and as much stories can be written! You can suffer a lot when you are in love!",1
"And she is right, of course. Max did not know, that Lisa had left and why. < br / > < br / > Acting is simply great. This one demands full concentration and a keen eye on details. Come on! L'Appartement is a fine and subtle example of this technique.",1
This is a fabulous film.,1
)!,1
"< br / > < br / > The acting is great too. Cinema doesn't come much better than this. This is a story told in light, in colour, in many almost - parallels. the world's most perfect woman.",1
Was 6 - 8 hours total. Not worth creating a VHS version at this point. Insanely well crafted mini - series.,1
And it is a little hard to feel too sorry for the teacher when his smart ass remarks get him shot.,1
"As for George, I would praise Shalhoub. And between Martin Sheen & Sinsise as Tom, I would say Sinise wins.",1
"It's primarily at the coach's house, however. They proved their worth here.",1
They have all met for a reunion.,1
< br / > < br / > Highly Recommended.,1
"It is a character driven, enthralling film with a strong cast and some very good performances. Sound a bit too heavy?",1
Recommended. A very worthwhile viewing.,1
"It happened. Subtlety, finesse, charm are not easy to find in his films - - melodrama brims in them. The film's subject is poignant and very real. He fails in every department as a director except perhaps that he succeeds in getting some above - average performances from his actors.",1
"Then they should be asked - How normal do they feel? This movie is violent, powerful and thought provoking.",1
Survived long enough to see her story made into a movie at least. But the screenplay is patchy. The music is apt.,1
That one you can get from your local library.,1
This is a very hilarious short.,1
> : - ],1
Essential Stooge short to be honest. A professor? At least he wasn't as bad as Joe Besser.,1
( The skill of current day Australian & Irish actors taking on non - native dialects is amazing. ) The storyline is fully consistent with Richard Rhodes'definitive history of the development of the atomic bomb.,1
"Moe asks. """,1
"Shemp is great, he's funny, he's silly, he's SHEMP!",1
There is a catch. He has to marry someone that day by 6 o'clock.,1
Only Vernon Dent is missing. Ginger Grey.,1
"Every line is perfectly timed with a related physical action. Simply watch, laugh and enjoy! How many comedians are around today that can claim such mastery?",1
Moe is no slouch either.,1
"It was a truly amazing, uncripted show.",1
But it did. wazi. You have so much fun.,1
The attention to detail is uniformly excellent throughout. Highest recommendation.,1
Even the FBI inspector acts as if he would like to get something on the Jews. The townspeople are filled with prejudice. < br / > < br / > Memorably done and well worth viewing. This is how his role appears.,1
Well Recommended!,1
No movie has ever moved me that way before.,1
"They had a job. Patty was sad when Anton left. Not all German soldiers were hateful Nazis. Be careful of the ending, though.",1
I hope that the movie eventually comes out on DVD. ). I believe that it'always important to show the things portrayed here.,1
"startling film. Mature in her pre - teen years, Kristy McNichol carries most of the picture and never hits a false note.",1
She carries the movie well.,1
He is evil and a wife beater.,1
"One of Jack'best acting jobs ever, but no - one is likely to notice, alas!",1
Apparently the movie had this effect on everybody.,1
What a great life she has lived.,1
"< br / > < br / > This is a difficult, but must - watch show. < br / > < br / > Highest praise goes David Tennant and Sarah Parish for their incredible performances.",1
More challenging and thought - provoking drama like Recovery would seriously change situation.,1
"However faith is restored and honour is satisfied. This is some of the best television I have seen in ages. David Tenant was incredible! However the end result knocked me for 6. The toaster scene, in particular made me feel quite queasy.",1
!,1
"No! "" Sure, this movie is crappy, but it's HILARIOUS!",1
So then Regina dies. Grant is the only survivor when his car crashes off the road. ).,1
I think it could have been trimmed a bit ; some scenes drag.,1
Four stories intersect at a French motorway diner. The quality of the individual stories varies. The most balanced and successful story is the Franck and Suzie one.,1
Enjoy movies!,1
"Excellent work by Samuel Benchetrit. Looks like a part of crew, hehe. But this is not a musical after all. And the last scene is my favorite.",1
I liked this movie. I also liked Lisa Dean Ryan as Mary'roommate.,1
"However, this is one I might label as "" under - the - top. """,1
This production was quite good. < br / > < br / > Poirot without Capt.,1
"Every line for Hastings is one taken away from Poirot. Theatre is not prose - don't expect a transcription. I'll take the gas - pipe. If you want the book as written, then read it.",1
The acting is equally impressive. It's up to Hercule Poirot to find a killer.,1
This is really one of the very best of Poirot series so far.,1
It was both entertaining and informative. Absolutely the best thing I have ever seen on TV. Except for height he looked very much like Robert Oppenheimer.,1
"All in all, a must see, one of the best Poirot episodes by far, and one of the more faithful ones too. I was afraid that they would ruin the story, but instead it is very faithful to the book. Back to After the Funeral, the production values are fantastic.",1
"If any of the adaptations are to be watched before ( or in lieu of ) reading the book, I would suggest "" After the Funeral "" for the following reasons. Encore!",1
"Without a doubt the best Poirot movie ever! It wasn't! "".",1
Breathtaking.,1
They more than made up for in the horror & gore & atmosphere for the movie it's self.,1
"Instead it deconstructs the elements that make the military such a murderous machine. Kind of East German version of "" Buffalo Soldiers "". It's not about loud laughs but about long lasting smiles.",1
I liked it.,1
Given his age - remarkable! Then of course the film unfold.,1
Antonioni is comparably wise to his movie.,1
5s. Her part is even in English.,1
But in a flash these two are off toward bedroom gymnastics.,1
"I received the following reply. You can also enter "" Oppenheimer ( 1980 ) "" on amazon.",1
7 / 10 < br / > < br / > A very good movie.,1
I need to see it again. < br / > < br / > The cinematography is stunning.,1
"What an eye for setting, color, and detail! I was stunned by this film.",1
"The basic plot is of four chapters, unrelated, and all about love. But what does the hated think? We judge our feelings towards others as real and purposeful. By cheese I don't mean a slice, but a whole brick of cheddar! In other words, melodramatic. < br / > < br / > This is a great film, I recommend it to all!",1
"Then the two of them go home, have sex, and he leaves. The songs are available on "" Passengers : Original Soundtracks 1. """,1
"He understands something about not touching. < br / > < br / > Ted's Evaluation - - 3 of 4 : Worth watching. This is a special film if you know the context. The idea is that he can conjure a story into being by just looking at it. Antonioni, in his eighties, had been crippled by a stroke.",1
"No doubt, the setting is splendid and the casting is gorgeous. ).",1
"What a strange phenomenon, complex simplicity or the invisible complex which Antonioni's eye alone seems to be able to pick up and communicate. I saw it a few months ago when it ran for the first time ( even in metropolitan movie capital L. A.! )",1
"Or, to put it another way, an old man.",1
A must - see!,1
It's lyrical pacing is mesmerizing and begs you to watch it again. < br / > < br / > Watch out for this young director... he'going places.,1
"Then along comes a film like Noroi - The Curse. The film is a documentary about one of Japan's top paranormal investigators as he receives stories and tip offs on ghostly goings on. These two disappear sharpish when the reporter pokes his nose around, but strange other coincidences start popping up.",1
And the finale is a hair - raising doozy.,1
"Well, it's better left unanswered. went though my mind. The question "" That's it? "" Yes, you heard me right : It makes you think. < br / > < br / > And it works.",1
"I, for one, absolutely loved this movie. ).",1
Why? The actors did a good job.,1
"A second viewing is highly recommended, though. I can't praise this film enough.",1
"I highly recommend picking it up. This review contains some small, yet significant, spoilers.",1
). If you're looking for cheap scares and seat - jumping scenes this movie might not be for you. Far better than in most other movies in this type of genre. named Kobayashi and his cameraman.,1
Some people enjoy gorefests with subpar story lines and character development. This is intelligent film - making indeed. Noroi is one of them.,1
Has anyone found a way to purchase copies of this series yet? Now we want to share it with our children... but we can't? How can this be true and what can we do to change it?,1
html www.,1
"I guarantee, because I'm 23 : ). To top that, here comes Monsters!",1
"This was one of the best half - hour horror / suspense / fantasy shows of the eighties, without a doubt. My favorite episode was called "" Bug House "", yeah that was the title I think? Great show, just great, regardless of what the other reviewers have said here.",1
!,1
The dialogue is rather trite but the scenery lends itself to the realism of Kentucky backwoods.,1
See it. I was enchanted by Niami's debut.,1
"It has all the makings of a cult classic, starting with the characters. Highly recommended!",1
"The director, Ramin Niami, delivers the goods with Somewhere in the City.",1
"< br / > < br / > Watch for Devinn Lane here and in "" Beauty Betrayed. "" However, there id seem to be a fairly decent plot, if unoriginal. I agree with the Aussie's comments for the most part.",1
"Wow, I've sure seen quite a bit of Kelli McCarty this summer. Chip helps her get the house in workable condition. Desire and Deception "" was okay, but it wasn't spectacular. < br / > < br / > Now the guests start coming. I didn't know this woman made so many softcore flicks in the past three years.",1
"Nice! This movie is filled with sex, and nudity. My favorite from 2001. I had a blast with it.",1
"I give this 7 / 10! Predictable, but nice, sweet nature and romantic. This was a very nice soft - core movie for both men and women. So was the story. I'd love to know.",1
but the romance between them. = ( it made me cry!,1
"There were two many storylines for the series or this film. I also enjoyed the Billy Wirth / Joanna Going storyline, they seems to play off each other well. Billy Wirth did some of his best scenes when working with Poitier. Worked for me also. But on the whole it was a great evening of entertainment.",1
Gardiner wants Stanwyck to marry him to perpetuate the rouse but one wonders how she can stand him at all. Could anyone get away with such a fraud even then?,1
Along the way they learn hard lessons and the value of true friendship.,1
"Still, he tries his best to get her to love him. < br / > < br / > Highly recommended. In tears, the kid leaves the party. But fate would play one of their foul tricks. The night comes when he pops question to her.",1
people are just selfish.,1
ha ha ha...,1
